Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
9.541692760550566,3.8,9.626261374993065,0.25062886978628046,0.6,3.5338625620395305,High
5.370952794010144,3.7,7.177243764370248,5.878998609444147,2.3,2.554609191228611,Low
9.354756401418534,1.3,5.845633004862415,3.5199009451682786,4.3,3.0417553323395805,High
9.638855467405955,2.8,8.016834450633779,0.06512789046645054,3.3,3.4199720614300717,High
9.420262356190475,3.0,8.352997482324142,2.2722477550877516,0.9,3.2229872694583763,High
6.8832650961454,1.2,9.001538532864217,4.8943799571426165,2.1,3.1078635985491943,Moderate
8.83309194359794,2.6,8.224084630056229,3.3105015207285526,0.8,3.962600542243224,High
9.511785360819351,1.4,7.044975035899467,0.6816143642026908,5.6,3.325359996294515,High
7.212077939693387,2.2,6.567458094808829,3.4115935901061984,4.6,3.14777297877031,Moderate
5.181001639053397,0.1,9.223686362217443,2.1605413731670207,7.4,2.7961351879362315,Low
8.761167764095644,0.9,8.584676311344433,0.4373813330006623,5.7,3.1183531121375383,High
5.3099841136373955,2.1,7.652012945946645,3.5029270943077644,5.1,2.342352201107475,Low
8.949130478062813,1.1,7.237989983962922,0.3369751430475274,6.2,3.3517345514258174,High
5.214892063454755,3.9,9.150171474882574,3.875230114735433,1.8,2.5079932505941196,Low
5.684508874320092,1.0,7.804693059800135,4.149157500318005,5.2,2.805821420864425,Low
8.051514709853004,1.1,9.837804008068002,3.4675781846429397,1.3,3.6716671443234397,High
6.959603999120024,1.0,7.013869398859976,4.331679454589097,4.6,3.277343292463288,Moderate
4.833111041082915,0.5,5.274152661759252,0.0,13.0,2.883845705089784,High
7.423815683357372,0.4,7.471251287525989,2.7476314287012498,5.9,3.2458439792926064,Moderate
5.976867090340759,1.7,7.163209029979797,3.7267359953086774,5.7,2.768044163906923,Low
6.852953412630997,2.5,7.458145961320328,4.94216906347111,2.0,3.0183065864075598,Moderate
8.141130937182734,0.7,5.367749254598652,3.936151468183968,5.7,3.2650574173119833,Moderate
9.734168626630904,2.3,6.758644841536016,3.3876898966540248,1.8,3.3581831748987327,High
7.48627731101862,2.2,9.721812548374489,1.916929775750921,2.9,3.2037866300048687,Moderate
5.29498269069889,1.3,9.042394840319734,0.0,8.0,2.6992482974064766,Low
9.088247802293376,1.1,5.776988595023856,4.289405940006601,4.0,3.597294196652514,High
8.659624752143403,3.2,6.36263074569154,1.3675588613744667,4.7,3.3582996494673254,High
8.900543402597181,3.2,9.795866846864872,1.0057810593704715,1.2,3.603748198593906,High
6.8522485226176455,3.7,9.49769622761245,1.4889437560084047,2.5,2.8817535859841295,Moderate
8.622703832094754,3.0,5.347268696659528,5.434786849334399,1.3,3.564865721344777,High
6.468534661665932,3.6,6.995800480553619,0.3618374667304711,6.8,3.004239102214987,Moderate
9.274485390667346,0.4,6.509706518333404,5.355603466860687,1.8,3.423182190781105,High
7.971135734629233,1.8,6.154506555297485,2.007899870265844,5.5,3.3392962811559217,High
8.399708423465091,3.0,9.18613792762988,3.033341636677412,0.8,3.263714970527226,High
5.307868700894004,2.2,7.255511616064287,5.373136750395565,4.0,2.5925074391214036,Low
6.795702969618505,0.5,5.586176294816744,4.561944170140949,6.4,2.873658069811723,High
5.368949163024329,2.8,4.99240692319454,5.006764706465946,5.5,2.9230533593292236,High
8.502573392291444,0.3,5.14909030428445,5.893930423283859,3.9,2.991718647102453,High
9.10310744377552,3.8,9.838149590639906,1.0062401422756961,0.3,3.0850955397421003,High
7.189072743486798,0.3,8.89652503117666,3.389943661221828,4.5,3.200916693652875,Moderate
5.6235374630390655,2.0,5.031573321283287,2.7057048520903537,8.5,2.8033979765075423,High
5.528084241794723,0.5,5.6697209993989315,3.9665253163214227,8.7,2.880942944377696,High
9.754726051283317,1.5,6.5137755754360915,5.024278733549864,1.1,3.7833312064790197,High
6.039773267229146,3.9,4.971212724842505,5.9158275530301765,3.1,2.923174031891134,High
5.134036520217284,2.2,9.76490830056244,3.381818518646616,3.5,2.7950505068685145,Low
8.079022474788847,2.8,7.368261696461875,3.643709158597354,2.2,3.4321433460666806,High
5.387934341253626,1.1,9.934130345524611,5.283286146911791,2.6,2.8287491135119103,Low
7.34263100234129,2.5,6.389182040785513,1.143905016916944,6.7,2.6830017319462756,Moderate
7.96297769566224,0.3,9.816906799274108,5.73011896185407,0.1,3.0615777792857455,Moderate
8.33312273121594,2.1,6.665247067897171,4.834535487870527,2.0,3.088318361271017,High
9.558245052721295,3.3,9.380819945156071,0.9800384324245108,0.4,3.5770173632256657,High
8.017497096294044,1.7,9.87005697767953,3.89193314368026,0.6,3.392421809758936,High
10.12655039483567,0.6,7.818055565859309,2.189101434980696,3.4,3.388597909889466,High
9.752091605437364,3.4,9.071787878684638,0.6339315924857419,0.9,3.160263346361053,High
5.464905132943214,3.5,8.99773965823421,5.982240503017514,0.1,2.693473213991391,Low
9.944604558275394,2.2,9.035088776814824,3.008170099782408,0.2,3.408175359417149,High
7.4821902991973,0.5,9.825997634787683,3.359014725185185,2.8,3.212581995201792,Moderate
5.882193496189101,2.7,7.981504016478424,2.3394563818939633,5.0,2.9572007770931767,Moderate
7.564524148677348,3.1,7.791407531770176,5.083647093645471,0.8,2.9512273132224913,Moderate
7.6301990069511,2.2,9.340137052818404,1.6720801422111882,2.7,3.2995057264900485,Moderate
8.547291680383127,0.9,5.499917341841184,0.0,8.8,3.5420991672581965,High
6.877818350861552,2.4,7.013569854296976,2.4174048705478257,5.2,2.932818197112948,Moderate
7.788042790024351,3.1,6.902209238329766,3.477050436256298,2.6,3.264051863590658,Moderate
9.45634891289126,3.8,5.454936283690138,4.446871508650435,0.4,3.0839714765240656,High
7.058044092861911,3.9,7.638692635537246,1.5430920444073002,3.6,3.0629678929926945,Moderate
8.186128536509194,1.0,5.135789031979894,0.7354769374270136,8.6,3.309661513795673,High
5.933280280390842,1.4,9.587847415771574,3.188413096481585,4.4,2.722079900260926,Low
8.415994727644636,0.7,6.073684364484199,0.45247307586006125,8.8,3.0873704605499794,Moderate
6.023541732221343,0.4,5.436634996114065,2.738018717328121,9.3,2.793335737190479,High
5.652936751325028,1.5,7.379751232618052,4.190758279946283,4.9,2.738846685416182,Moderate
9.241221485462464,3.7,5.021427262883862,1.706842150907221,4.0,3.496244569590153,High
9.081882855209447,3.0,6.119281614644691,1.4711552048050707,4.8,3.302029916479158,High
8.224154989831282,1.5,7.046986357551193,4.43125535716732,2.6,2.804202742818545,High
5.129233686889706,1.0,8.626385678087246,5.047551976752044,3.8,3.410454866074362,Low
5.7503141649279605,1.8,7.651343810478139,1.400938695938283,7.5,3.0699879671477013,Low
6.315950863242115,1.5,5.181117981423546,2.107133713821716,9.2,2.839162807882875,High
5.4698918719967535,3.6,7.865517604023876,4.511982395600193,2.7,2.6298070584668776,Low
8.922388551641168,2.0,5.635133161508493,2.9530361600594546,4.5,3.6448980406303124,High
7.1655383658145535,0.5,6.363156730575473,2.3895325395044047,7.7,3.2268263928381193,Moderate
8.241830337984867,2.3,6.912459183836993,6.090863057183762,0.8,2.950034483180443,High
5.4124428812109455,0.6,6.260988217335634,0.990158681192513,10.7,2.9178596284267164,Low
6.0081009373987175,1.1,5.94429219075241,5.249901604071107,5.7,2.8602210216728436,High
7.274685185812947,3.9,5.720728125415136,2.490495184896416,5.0,2.8952582181226307,High
9.799004498847255,3.5,8.857117334448363,0.5931257040082286,1.2,3.519228024954441,High
9.59404457201644,2.2,7.771662405918882,1.0589117349130137,3.1,3.269146859627253,High
9.083605377166181,0.7,6.676090452987539,2.714306117396159,5.3,2.998104861705835,High
5.646686578642562,2.4,6.253888221253499,3.5227437147310887,6.1,2.832466363029056,Moderate
5.881009613285498,1.9,7.4283663313658055,0.36208622607665314,8.3,2.7231080357945707,Low
5.271158698290461,4.0,6.754788552936683,4.664360048353696,3.2,2.72919937434261,Low
6.128590484921894,2.7,8.787687371307094,3.595360275518785,2.6,2.4321355806995806,Moderate
6.653932790691972,3.7,9.328395150691074,4.455146379466827,0.2,2.9353033401017616,Moderate
5.646494924060117,2.9,9.720568551761998,1.0406124105538932,4.7,2.845917168795801,Low
7.868459063654976,3.4,5.678305517464908,4.9784387127944765,2.2,3.1584513080335386,High
5.823211025156119,0.7,5.796506838240748,4.713151535766348,6.6,3.001917242716618,High
6.9459319140139195,3.5,7.219844540881367,5.104122086661624,1.8,3.441088558362149,Moderate
7.431722375623287,1.5,7.349707792449715,1.785547797090404,6.2,3.0590286925524555,Moderate
6.410923491110122,3.6,6.946688400627944,3.249965191373246,4.0,3.2816595026058173,Moderate
9.48716012418363,2.5,5.888898011398229,5.453172991025089,0.8,3.1411619006427602,High
5.82124769629932,3.2,8.160941650250255,2.9950247399922225,3.8,3.11296986760295,Low
9.181322873803635,3.2,5.798990115413141,1.5869406627240605,3.8,3.5761214908900394,High
5.264900672211903,2.3,8.888496820260666,5.244149845819992,2.4,2.606438274360923,Low
6.291409383413601,3.3,5.612599674281946,5.147045078228299,3.3,2.9844131116677386,High
9.046070541602655,0.6,6.1263675648043945,4.521599183718431,4.0,3.1442747098521715,High
8.610547266570745,2.6,8.690266930982904,2.384954409272359,2.0,3.1807403938754293,High
5.697057971105699,3.6,8.087976156915984,2.1749083461539604,4.2,2.642656839043382,Low
7.143779502758781,3.8,5.893583674506101,3.5208278092522556,3.6,3.6208457418649016,High
5.089459462279951,3.5,9.69700828222323,3.1451464206899042,2.5,2.7784950743350607,Moderate
8.295611913041661,3.7,8.306180483473208,0.4232369699588243,2.8,3.636843774731953,High
7.10854556167213,2.9,9.74484180853493,3.993197687102244,0.3,3.3070348556334657,Moderate
7.242783882358502,0.5,10.1813163415238,4.74450313541407,1.3,3.0514532361957656,Moderate
8.039701360358812,1.6,5.14190598094074,1.606301311199515,7.1,3.364992689465288,High
9.145455683572498,0.0,6.586065420070054,2.1506962057667525,5.9,3.4989948970435436,High
6.82322737160991,1.4,8.757840166470375,2.920911181916851,4.5,2.9748142364370005,Moderate
6.10971801340146,1.8,5.66600253387548,0.7373148635562052,9.3,2.4353168718177853,High
9.71800434367596,1.4,7.87482973101538,3.214655197290303,1.9,3.4296916417511274,High
5.010103989702692,2.7,5.995043853373704,5.616776438589522,4.5,2.6843275925122825,High
5.482100049922488,4.0,7.648515692103069,3.653450442221202,3.5,2.5256643205228126,Moderate
5.414792702879363,3.0,6.108831410158367,5.038086992213846,4.3,2.6872633906128423,High
5.156660967778612,1.9,7.865099959193877,0.46499352519559567,8.7,2.6595969881297883,Low
9.224060749915564,1.8,7.6282818669271455,2.3056806435540564,3.2,3.586255942568392,High
5.888017468433845,0.7,9.131641903305166,5.720787833763104,2.5,2.4717557565423376,High
6.769610871239104,1.1,8.239561754553936,2.123074956123356,5.3,3.236816463096352,Moderate
5.151301694610448,0.9,6.361057590957116,3.881059665197221,7.8,3.0542130955068902,Low
5.3231924781185835,0.4,9.096088768113772,1.2538499189257624,8.4,2.5078328385162503,Low
5.259049614665535,1.0,8.433449125133212,5.030593766889717,3.8,2.9877199514305093,Low
9.241590379035095,1.6,8.368803491484615,1.037719999875298,3.9,3.5096503868040627,High
5.1175393992066,0.3,6.274997086215936,0.12945508741488376,12.4,2.6445506827816505,High
5.929149190286046,2.3,7.04995370424617,5.51510717210958,3.3,2.786030084042882,Low
6.424674237720268,1.5,7.921615462719803,1.6735063419367313,6.6,3.2019677616973374,Moderate
8.269751829402544,1.6,7.79449893270304,2.5006388496179577,3.9,3.2606054576155956,High
8.861115640589118,0.6,9.211040909854363,2.641935244106592,2.7,3.299999050845284,High
9.381239429884486,3.2,7.208327804075815,0.27784603685398845,4.1,3.5388549518109236,High
8.405076853912009,1.0,5.904486825251328,4.739784124028911,4.1,2.91285084118857,High
9.77659693078696,2.1,6.029400340577281,1.5794106921610254,4.5,3.5425569342821426,High
6.218934735104269,2.2,8.517374813454902,4.945812986392305,2.1,2.74650208327314,Moderate
5.9459454438460275,0.0,5.809900839703632,5.156998934884894,6.9,2.9519162961013707,High
8.059028025292298,2.7,5.940052302344689,5.52238640154666,1.9,3.3364649054555637,High
7.140200312083962,1.5,7.7060447148074545,0.19079226777152225,7.5,3.1875893697416386,Moderate
5.682952030361926,2.4,6.272682306767313,2.3429204880863868,7.7,2.6708071524269243,Low
6.244172454207441,1.4,8.45722112476149,1.5634337899240518,5.8,2.7832530764479815,Moderate
8.46275223984,3.7,8.76352975475473,0.7721909877557456,2.6,3.7748342672670887,Moderate
5.371890088925057,1.0,7.959602580527634,0.2864378772113408,9.5,3.2614324325968824,Low
6.9678388355077905,3.1,5.6928460234424865,0.4350498110536294,8.2,2.9340361157422645,High
8.714347141795297,2.0,8.356411679772425,2.091108830718279,2.8,3.397390979841494,High
8.946705697951401,2.8,6.384328518845459,3.4235933128875473,2.4,3.2362522637472275,High
6.930132573756062,0.4,9.414322685924834,1.0671421061736663,6.4,3.0625594426278555,Moderate
5.976830608047572,2.2,9.519478633270586,4.6216784506454704,2.1,2.9878669679273604,Moderate
8.892662800510285,2.6,8.493465212426507,3.3198774515629994,0.6,3.342207958379748,High
6.137483550419004,4.0,9.731114743205133,0.2621992518810754,4.0,2.536579442208474,Moderate
8.597960789802322,3.7,5.9901098052169175,3.4354797882527897,2.5,3.0885944540368815,High
9.50952855970701,3.9,9.55023986162226,0.3419938832471816,0.4,3.6517699808146458,High
9.180669325582759,3.4,6.4954076983378215,3.958027468007399,0.8,3.420868727298317,High
6.015947549888585,0.5,5.246054951958745,4.2767752673692945,7.7,2.8319167288874283,High
6.887182946061348,2.9,5.49753574550109,2.027937965135835,7.2,3.3329432710657936,High
6.708708910414075,2.5,9.477966867774066,3.17176724005486,2.1,3.0579545281036196,Moderate
6.150476958364406,0.1,9.491356807312393,0.31245160928067683,8.2,2.9402967970673077,Moderate
9.802889301114828,3.2,9.827106270267462,0.5624357862882313,0.7,3.668989656803162,High
8.791240263826,1.6,7.419471686258784,3.7664587538282603,2.4,3.256065747639991,High
6.997575486282201,3.0,6.355641636856201,0.703497393366315,7.0,3.3769424223632716,Moderate
7.053627192300898,1.1,6.528804153898759,1.2711995384685626,8.2,3.0192837329905697,Moderate
6.7215054186259255,2.7,6.123235058042087,5.545325967002792,2.6,3.095691866740115,Moderate
9.035267788591161,0.4,7.258424377565524,5.318800620717402,2.3,3.3335331380841255,High
8.097566107369,0.7,9.648377467856035,1.299018379837086,4.0,3.2979863049694815,High
9.49131147059076,2.6,7.9551969159991085,1.7634709792194518,1.8,3.3505667303483553,High
6.108028317318476,0.7,8.988659304154465,1.916384291172388,6.2,2.7920440388716683,Moderate
5.262825914497704,3.9,9.45166675547909,4.823258532859164,0.4,3.120161454821237,Low
8.289318562591253,0.6,8.95015318923635,1.2527324943013856,4.5,3.1720530977561627,High
6.14150138443096,2.1,8.00585908366281,3.7509647503825048,4.3,2.7941342428235343,Moderate
9.527768581724281,3.8,9.391352191809954,1.213298340086726,0.3,3.3411963828398203,High
8.382371541237278,2.2,5.172454346301161,2.3296474950213426,5.6,3.0170364381615395,High
8.497619890302612,2.0,5.266205425882235,1.065220278996766,6.7,3.167237753550087,High
8.381825537465309,0.3,9.071339631138116,2.96079620336923,3.0,3.7579726906979363,High
9.111441694497236,1.4,8.269406895621682,2.8248148706320166,2.2,3.2844970732709595,High
6.184171986286544,3.5,9.018716104675402,3.280859281638396,1.8,3.1195364725687176,Moderate
8.411458587042956,2.7,8.282638343862365,3.5613172575029584,1.2,3.359357328409769,High
5.746006316362803,3.5,9.344642168651273,0.0,5.1,2.900361292224102,Low
6.81044658988807,3.0,5.9313073775735194,4.629572720054684,3.6,3.0062748404607236,High
9.209884441271871,2.0,4.985936418244417,1.6784739259304682,6.1,3.382366673442278,High
8.152697282528585,1.0,8.115278330579482,2.9542057326473845,3.4,3.283095910088585,High
8.894422959620016,0.4,8.830724477841137,3.35477964162334,2.7,3.317777447494704,High
7.987398106839904,3.7,5.522919217381906,5.770194963486305,1.0,3.2961735473745266,High
8.205030680619425,0.3,6.550566233720947,4.400160282442111,4.6,3.3168717276800983,High
6.957723783326716,2.5,5.316013732727482,5.042941372020279,4.4,2.872924120065106,High
10.09948522003687,3.9,8.769138860456641,0.13794829708494102,1.3,3.7605896029061494,High
8.334321086346169,1.8,6.256428315915776,6.132104455594069,1.4,3.269281199081231,High
6.998529273736691,1.8,5.874971498970643,4.781815648580676,4.5,2.8584128924886003,High
5.101910229719236,2.7,8.373271580102799,1.540184627837441,6.0,2.9203806170862356,Low
9.714087459555097,0.6,7.526075413578592,5.631274564265257,0.7,3.8097597677366357,High
6.975747300963177,1.1,10.083962337242731,2.4953772553322358,3.5,2.839751296168902,Moderate
9.550379293208742,0.9,6.3051543729770785,0.498810319443871,7.3,3.1190565836120427,High
9.352384664752428,1.9,9.652172393556159,0.6667101622477518,2.4,3.6706542617234845,High
9.412912169872754,3.1,8.893294307979245,2.6162613200544786,0.4,3.521973399823494,High
5.787516194808336,0.1,9.603209094676677,3.5679105642476303,4.9,3.121276578743772,Low
8.889644080068445,1.9,5.538092535029194,1.2318265757080396,6.7,3.1903978430596482,High
5.916551217265373,2.0,5.334493664406708,3.502320516105413,7.2,3.1848377690365135,High
6.4920384713383035,3.2,6.684117874416496,2.6309403937116684,5.2,2.8220725430537996,Moderate
8.102523231770794,1.2,8.439433484711993,5.116709951348348,1.1,2.754405954945818,Moderate
8.916286759104977,0.2,7.578962424637127,0.628019041839322,6.9,3.2797361820100264,High
7.911027233448946,2.8,7.657634477801893,0.44883936071065345,5.2,3.0227367104919973,High
6.464963992268234,2.1,5.399393943740878,2.1810934405347266,7.8,2.81894016319709,Moderate
7.788270256082331,2.8,9.043150570484906,0.9201704700522545,3.5,3.111699508926536,Moderate
5.748902687311243,0.4,8.095322317660886,4.123225299739409,5.4,2.863127766778542,Low
8.579950230233381,3.5,8.605330649152108,2.299163812296145,0.7,3.178642891787112,High
6.980002217985912,3.3,5.732518764247586,5.3800302078973345,3.2,3.235022667342929,High
7.477920666030588,2.6,7.720014609501402,4.381617111954412,2.1,3.1589040743104793,Moderate
5.155417383364425,0.2,6.175459184855333,0.891569149659178,11.2,2.7804929568164556,Low
10.143551381201972,1.3,5.78086105681176,4.608189791109592,2.2,3.5399533960309104,High
8.090632325591484,2.0,7.839588163860739,4.166907051140671,1.7,3.2359878900161285,High
5.944391052701216,2.7,5.235451682328867,0.0,9.7,2.9400264788946524,High
6.132789030712701,1.9,9.337162847804322,4.218051668157611,2.1,2.7873753787337763,Moderate
6.701705861917249,1.5,9.759097337965109,0.07158813929076863,5.7,3.3578194312950136,Moderate
9.341428075070098,2.3,7.175015321192612,3.6668977714272772,1.4,3.677835615542209,High
9.32773804162583,1.7,6.800710265697764,3.4097807716207718,2.8,3.4251842650118345,High
9.501819319250458,0.8,8.323326826294194,3.575848064455194,2.0,3.3146842016274656,High
8.50222481130917,3.6,5.818512549295488,1.3481931047231948,4.5,3.4083565703080607,High
9.93507930194205,0.7,9.1168714972384,2.1060159951128425,2.1,3.6337901099110654,High
7.03237854002227,2.1,6.758805430107762,3.4754317825092036,4.3,3.053184089554998,Moderate
5.567903159260526,1.6,10.262951110018617,1.6060033707700399,5.3,2.646523190574648,Low
9.006864214362626,0.5,9.722230230408876,2.4969121313131106,2.6,3.5859319438650967,High
6.2730034114850035,0.3,5.83639678752013,2.9275958930952153,8.6,3.1499304187505146,High
7.4514709796949035,1.0,7.862139240369688,4.2848568363179025,3.5,2.9724261559535434,Moderate
5.833007915609143,0.7,5.247650343494856,4.693240996588354,7.9,2.8209154986367486,High
9.038399012754716,3.2,7.932708782629003,2.880910994740466,0.5,3.8251545506501285,High
5.881790877957197,0.4,6.234719555168104,0.5578974197402015,11.0,3.02931941395656,Moderate
5.007251996525751,0.5,7.091888900422551,5.431813682891094,5.4,2.8214989451063404,Low
6.461060425077555,2.0,5.064060541070425,1.011329169697324,9.3,3.1203480931965597,High
7.272828378758168,2.1,7.534877988905504,3.973388572080397,3.2,3.1680191340124684,Moderate
5.7102846755040115,0.1,6.314274445118931,4.175764287262056,7.5,3.004272433204459,Low
9.535134353252053,0.4,8.588358873345776,2.3872701939322893,3.0,3.2149831451339157,High
9.228248031404606,0.7,8.501893854956347,4.529146832505293,0.9,3.407289136530713,High
7.5048321811733985,2.5,9.407674098148345,2.585735128640802,2.0,3.1810764829167857,Moderate
5.209799629786401,3.7,8.313631893751456,4.188456109425373,2.6,2.833867455135708,Low
7.081372394783685,2.6,5.6910148331837505,3.990197163676075,5.0,2.805903590834663,High
10.098492875269093,0.2,9.866573475907765,1.2700285866015415,2.3,3.5435851575981343,High
7.769617897926938,3.0,9.41876027350639,1.2150784220743434,2.3,3.271206283471686,Moderate
6.362216363896294,2.7,8.96428009936652,4.572075765528966,1.4,2.9580760343689905,Moderate
9.175767731330597,0.5,7.632481112832353,0.2792199490737325,6.7,3.638072327338339,High
6.598485584879665,1.5,7.055242671198312,4.438811751761387,4.7,2.826109165751922,Moderate
6.208459868686719,1.5,5.800480605376914,0.29619255981732,9.8,2.486370893892813,Moderate
7.970191096605191,2.7,8.26439795927899,2.1805425682839,2.8,3.3710115770019904,Moderate
7.599189820406499,1.9,4.879457297098639,2.415917894993879,7.4,3.1150085993679304,High
7.038060295482341,1.6,7.777929475923634,3.083453904285173,4.4,3.3298086953302954,Moderate
9.066991946713529,2.9,9.922023657489767,0.3326129555787547,2.2,3.4843131724845744,High
6.046479345076468,0.0,8.169186358194091,5.610315335328583,4.4,2.858712572200601,Moderate
5.603577553656736,3.7,6.624310941536149,0.43910931190948155,7.6,2.7586783535416473,Low
7.380233422840431,1.0,6.443155757824745,1.881141194687143,7.4,3.1356434676429084,Moderate
6.770825318415426,2.4,8.586737716772841,1.6578319371884433,4.8,3.3082630321199704,Moderate
7.123485599235073,0.5,6.048168178027186,4.26327675614218,6.4,3.1131949461166273,High
8.421125461694182,0.4,7.765732757094477,1.665319944599468,5.8,3.060675187085392,High
9.895781155753937,1.9,9.0360714911882,1.795678071350209,1.5,3.519959790588294,High
9.813035132766927,2.4,9.043504137537107,2.6117174071874665,0.3,3.413337073076449,High
6.058720833319874,0.8,8.036125540661867,2.5810340523279898,6.5,2.6908409761367147,Moderate
9.12727533069735,1.1,9.047624321493615,2.043575561929653,2.8,3.1856239723521824,High
8.21846593113522,0.4,8.035219623182535,2.9195009035716417,4.5,2.982642192970437,High
8.718450048273697,3.5,6.095093582659713,0.5068218499830873,5.2,3.352623796261813,High
5.213653663180894,2.6,8.196279324535128,3.218001959960159,5.0,2.633270669061472,Low
7.735995387261517,2.0,10.143986624814074,0.5336621677919433,3.5,2.9051801057006403,Moderate
8.552136950669455,1.6,7.220577810987618,4.114822540434632,2.5,3.3531872749967597,High
6.524699626042689,0.3,5.422980342058533,5.375806836904289,6.5,3.2738571695503826,High
6.094682516341745,1.3,6.0857798678672825,2.0796741283811753,8.5,2.937610053671182,Moderate
5.240607968230125,3.2,6.027707450153443,3.2490490073566427,6.1,2.6742944421664148,Low
9.654347125133555,2.6,7.514930126057127,1.1876274210153714,2.9,3.605637505745819,High
10.332773013448588,2.6,7.685225912677345,2.6903292973528177,1.0,3.2446166968037162,High
7.192314025297594,0.2,7.596071846765277,5.749261628354029,3.0,3.1945479173433844,Moderate
6.19066824616367,2.1,5.555341787275014,2.3799256828469355,7.7,2.712210132994743,High
8.798810999849035,1.4,8.238676054083907,4.6381921485581925,1.1,3.1012179072798385,High
9.906418222312455,3.7,7.816266624542186,2.2990759186097454,0.4,3.445201569580934,High
7.6130672267008626,2.5,5.532575107463208,4.405936054166973,4.0,3.21151695055007,Low
